Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-09T17:16:24.463Z","On-Demand","claude-4.5-haiku-thinking","Yes","191","0","105017","133","105341","0.01"
"2025-11-09T17:16:19.110Z","On-Demand","claude-4.5-haiku-thinking","Yes","189","0","104828","132","105149","0.01"
"2025-11-09T17:16:12.198Z","On-Demand","claude-4.5-haiku-thinking","Yes","337","0","104491","130","104958","0.01"
"2025-11-09T17:16:06.992Z","On-Demand","claude-4.5-haiku-thinking","Yes","297","0","104194","127","104618","0.01"
"2025-11-09T17:16:01.813Z","On-Demand","claude-4.5-haiku-thinking","Yes","372","0","103822","123","104317","0.01"
"2025-11-09T17:15:56.479Z","On-Demand","claude-4.5-haiku-thinking","Yes","202","0","103620","123","103945","0.01"
"2025-11-09T17:15:51.298Z","On-Demand","claude-4.5-haiku-thinking","Yes","817","0","102803","131","103751","0.01"
"2025-11-09T17:15:49.424Z","On-Demand","claude-4.5-haiku-thinking","Yes","15657","576","87146","168","103547","0.04"
"2025-11-09T17:15:06.418Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:14:35.304Z","On-Demand","claude-4.5-haiku-thinking","Yes","4264","0","98359","4248","106871","0.04"
"2025-11-09T17:14:02.934Z","On-Demand","claude-4.5-haiku-thinking","Yes","3810","0","94549","4136","102495","0.04"
"2025-11-09T17:13:53.872Z","On-Demand","claude-4.5-haiku-thinking","Yes","1874","1","92675","3721","98271","0.04"
"2025-11-09T17:13:53.676Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:13:47.766Z","On-Demand","claude-4.5-haiku-thinking","Yes","5529","1","87146","202","92878","0.02"
"2025-11-09T17:13:40.940Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:13:40.517Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:13:38.477Z","On-Demand","claude-4.5-haiku-thinking","Yes","77249","848","9897","324","88318","0.12"
"2025-11-09T17:11:17.394Z","On-Demand","claude-4.5-haiku-thinking","Yes","3596","0","67987","462","72045","0.02"
"2025-11-09T17:10:54.377Z","On-Demand","claude-4.5-haiku-thinking","Yes","1980","0","66007","1838","69825","0.02"
"2025-11-09T17:10:21.295Z","On-Demand","claude-4.5-haiku-thinking","Yes","4059","0","61948","1503","67510","0.02"
"2025-11-09T17:10:13.120Z","On-Demand","claude-4.5-haiku-thinking","Yes","450","0","61498","3926","65874","0.03"
"2025-11-09T17:10:05.504Z","On-Demand","claude-4.5-haiku-thinking","Yes","433","0","61065","163","61661","0.01"
"2025-11-09T17:09:56.138Z","On-Demand","claude-4.5-haiku-thinking","Yes","390","0","60675","166","61231","0.01"
"2025-11-09T17:09:47.502Z","On-Demand","claude-4.5-haiku-thinking","Yes","442","0","60233","153","60828","0.01"
"2025-11-09T17:09:34.225Z","On-Demand","claude-4.5-haiku-thinking","Yes","2165","0","58068","185","60418","0.01"
"2025-11-09T17:09:10.162Z","On-Demand","claude-4.5-haiku-thinking","Yes","1000","0","57068","1141","59209","0.02"
"2025-11-09T17:08:53.377Z","On-Demand","claude-4.5-haiku-thinking","Yes","937","0","56131","812","57880","0.01"
"2025-11-09T17:08:45.989Z","On-Demand","claude-4.5-haiku-thinking","Yes","1077","0","55054","745","56876","0.01"
"2025-11-09T17:07:54.277Z","On-Demand","claude-4.5-haiku-thinking","Yes","256","0","54798","92","55146","0.01"
"2025-11-09T17:07:21.941Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","139","0","54659","164","54962","0.01"
"2025-11-09T17:07:16.776Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","150","0","54509","107","54766","0.01"
"2025-11-09T17:07:09.989Z","On-Demand","claude-4.5-haiku-thinking","Yes","177","0","54332","90","54599","0.01"
"2025-11-09T17:07:00.766Z","On-Demand","claude-4.5-haiku-thinking","Yes","429","0","53903","131","54463","0.01"
"2025-11-09T17:06:52.040Z","On-Demand","claude-4.5-haiku-thinking","Yes","322","0","53581","126","54029","0.01"
"2025-11-09T17:06:43.884Z","On-Demand","claude-4.5-haiku-thinking","Yes","1382","0","52199","169","53750","0.01"
"2025-11-09T17:06:28.971Z","On-Demand","claude-4.5-haiku-thinking","Yes","677","0","51522","161","52360","0.01"
"2025-11-09T17:06:22.016Z","On-Demand","claude-4.5-haiku-thinking","Yes","518","0","51004","575","52097","0.01"
"2025-11-09T17:06:20.125Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","152","0","50852","126","51130","0.01"
"2025-11-09T17:06:12.114Z","On-Demand","claude-4.5-haiku-thinking","Yes","850","0","50002","114","50966","0.01"
"2025-11-09T17:06:08.098Z","On-Demand","claude-4.5-haiku-thinking","Yes","7743","0","87009","1515","96267","0.03"
"2025-11-09T17:06:07.687Z","On-Demand","claude-4.5-haiku-thinking","Yes","305","0","49697","126","50128","0.01"
"2025-11-09T17:06:00.858Z","On-Demand","claude-4.5-haiku-thinking","Yes","480","0","86529","3916","90925","0.03"
"2025-11-09T17:06:00.248Z","On-Demand","claude-4.5-haiku-thinking","Yes","794","0","48903","126","49823","0.01"
"2025-11-09T17:05:55.246Z","On-Demand","claude-4.5-haiku-thinking","Yes","324","0","48579","154","49057","0.01"
"2025-11-09T17:05:32.476Z","On-Demand","claude-4.5-haiku-thinking","Yes","3123","0","83406","195","86724","0.02"
"2025-11-09T17:05:31.024Z","On-Demand","claude-4.5-haiku-thinking","Yes","1375","0","47204","216","48795","0.01"
"2025-11-09T17:05:09.082Z","On-Demand","claude-4.5-haiku-thinking","Yes","292","0","46912","1026","48230","0.01"
"2025-11-09T17:04:46.307Z","On-Demand","claude-4.5-haiku-thinking","Yes","265","0","46647","230","47142","0.01"
"2025-11-09T17:04:44.392Z","On-Demand","claude-4.5-haiku-thinking","Yes","5632","1","77774","3005","86412","0.04"
"2025-11-09T17:04:16.367Z","On-Demand","claude-4.5-haiku-thinking","Yes","219","0","46428","201","46848","0.01"
"2025-11-09T17:04:06.556Z","On-Demand","claude-4.5-haiku-thinking","Yes","1122","0","45306","166","46594","0.01"
"2025-11-09T17:03:59.806Z","On-Demand","claude-4.5-haiku-thinking","Yes","5327","2","72447","5547","83323","0.05"
"2025-11-09T17:03:58.303Z","On-Demand","claude-4.5-haiku-thinking","Yes","1100","1","44206","618","45925","0.01"
"2025-11-09T17:03:50.150Z","On-Demand","claude-4.5-haiku-thinking","Yes","457","2","43749","608","44816","0.01"
"2025-11-09T17:03:41.078Z","On-Demand","claude-4.5-haiku-thinking","Yes","1944","3","41805","163","43915","0.01"
"2025-11-09T17:03:34.582Z","On-Demand","claude-4.5-haiku-thinking","Yes","901","4","40904","1022","42831","0.01"
"2025-11-09T17:03:32.409Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","161","4","40743","126","41034","0.01"
"2025-11-09T17:03:27.206Z","On-Demand","claude-4.5-haiku-thinking","Yes","3306","3","69141","5238","77688","0.04"
"2025-11-09T17:03:24.369Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","1389","4","39354","123","40870","0.01"
"2025-11-09T17:02:28.911Z","On-Demand","claude-4.5-haiku-thinking","Yes","29457","113188","9897","12283","164825","0.11"
"2025-11-09T17:02:20.217Z","On-Demand","claude-4.5-haiku-thinking","Yes","2505","0","189475","199","192179","0.03"
"2025-11-09T17:02:03.727Z","On-Demand","claude-4.5-haiku-thinking","Yes","9245","4","59896","3217","72362","0.04"
"2025-11-09T17:01:57.167Z","On-Demand","claude-4.5-haiku-thinking","Yes","1416","0","188059","196","189671","0.03"
"2025-11-09T17:01:56.563Z","On-Demand","claude-4.5-haiku-thinking","Yes","1959","6","57937","9155","69057","0.06"
"2025-11-09T17:01:55.676Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:49.081Z","On-Demand","claude-4.5-haiku-thinking","Yes","4604","6","53333","234","58177","0.01"
"2025-11-09T17:01:48.814Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:47.863Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:41.812Z","On-Demand","claude-4.5-haiku-thinking","Yes","7942","6","45391","280","53619","0.02"
"2025-11-09T17:01:40.939Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:33.729Z","On-Demand","claude-4.5-haiku-thinking","Yes","6368","6","39023","175","45572","0.02"
"2025-11-09T17:01:33.112Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:30.613Z","On-Demand","claude-4.5-haiku-thinking","Yes","303","0","187756","1085","189144","0.03"
"2025-11-09T17:01:21.501Z","On-Demand","claude-4.5-haiku-thinking","Yes","26037","6","12986","209","39238","0.04"
"2025-11-09T17:01:21.197Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:20.959Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:20.614Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:19.728Z","On-Demand","claude-4.5-haiku-thinking","Yes","227","0","187529","241","187997","0.02"
"2025-11-09T17:01:07.017Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","1684","6","11302","323","13315","0.01"
"2025-11-09T17:01:06.709Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T17:01:05.403Z","On-Demand","claude-4.5-haiku-thinking","Yes","227","0","187302","174","187703","0.02"
"2025-11-09T17:01:04.511Z","On-Demand","claude-4.5-haiku-thinking","Yes","1403","8","9899","298","11608","0.01"
"2025-11-09T17:00:51.256Z","On-Demand","claude-4.5-haiku-thinking","Yes","1210","0","186092","174","187476","0.03"
"2025-11-09T17:00:43.187Z","On-Demand","claude-4.5-haiku-thinking","Yes","573","0","185519","558","186650","0.03"
"2025-11-09T17:00:28.356Z","On-Demand","claude-4.5-haiku-thinking","Yes","1143","0","184376","158","185677","0.02"
"2025-11-09T17:00:19.962Z","On-Demand","claude-4.5-haiku-thinking","Yes","559","0","183817","540","184916","0.03"
"2025-11-09T17:00:14.818Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","201","0","183616","126","183943","0.02"
"2025-11-09T16:59:55.553Z","On-Demand","claude-4.5-haiku-thinking","Yes","2047","0","181569","163","183779","0.03"
"2025-11-09T16:59:46.043Z","On-Demand","claude-4.5-haiku-thinking","Yes","510","0","181059","936","182505","0.03"
"2025-11-09T16:59:29.115Z","On-Demand","claude-4.5-haiku-thinking","Yes","1077","0","179982","158","181217","0.02"
"2025-11-09T16:59:24.453Z","On-Demand","claude-4.5-haiku-thinking","Yes","1528","143","178454","173","180298","0.02"
"2025-11-09T16:55:08.974Z","On-Demand","claude-4.5-haiku-thinking","Yes","338","0","178116","1525","179979","0.03"
"2025-11-09T16:54:59.608Z","On-Demand","claude-4.5-haiku-thinking","Yes","578","0","177538","133","178249","0.02"
"2025-11-09T16:54:55.029Z","On-Demand","claude-4.5-haiku-thinking","Yes","2421","207","175117","155","177900","0.03"
"2025-11-09T16:53:19.950Z","On-Demand","claude-4.5-haiku-thinking","Yes","1175","0","175117","1207","177499","0.03"
"2025-11-09T16:53:15.357Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","178","0","174939","126","175243","0.02"
"2025-11-09T16:53:07.047Z","On-Demand","claude-4.5-haiku-thinking","Yes","1182","0","173757","140","175079","0.02"
"2025-11-09T16:52:58.952Z","On-Demand","claude-4.5-haiku-thinking","Yes","682","0","173075","139","173896","0.02"
"2025-11-09T16:52:54.846Z","On-Demand","claude-4.5-haiku-thinking","Yes","1849","179","171226","177","173431","0.02"
"2025-11-09T16:51:42.200Z","On-Demand","claude-4.5-haiku-thinking","Yes","228","0","170998","1846","173072","0.03"
"2025-11-09T16:51:29.590Z","On-Demand","claude-4.5-haiku-thinking","Yes","1957","0","169041","182","171180","0.02"
"2025-11-09T16:51:25.476Z","On-Demand","claude-4.5-haiku-thinking","Yes","655","268","168386","106","169415","0.02"
"2025-11-09T16:50:01.236Z","On-Demand","claude-4.5-haiku-thinking","Yes","2123","0","166263","652","169038","0.03"
"2025-11-09T16:49:47.482Z","On-Demand","claude-4.5-haiku-thinking","Yes","1259","0","165004","1099","167362","0.03"
"2025-11-09T16:49:31.684Z","On-Demand","claude-4.5-haiku-thinking","Yes","1345","0","163659","435","165439","0.02"
"2025-11-09T16:49:21.368Z","On-Demand","claude-4.5-haiku-thinking","Yes","799","0","162860","716","164375","0.03"
"2025-11-09T16:49:10.877Z","On-Demand","claude-4.5-haiku-thinking","Yes","1285","0","161575","146","163006","0.02"
"2025-11-09T16:49:06.509Z","On-Demand","claude-4.5-haiku-thinking","Yes","151678","908","9897","128","162611","0.23"
"2025-11-09T16:44:33.546Z","On-Demand","claude-4.5-haiku-thinking","Yes","36247","966","9899","1054","48166","0.06"
"2025-11-09T16:43:53.903Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T16:43:40.833Z","On-Demand","claude-4.5-haiku-thinking","Yes","984","2","45212","204","46402","0.01"
"2025-11-09T16:43:27.340Z","On-Demand","claude-4.5-haiku-thinking","Yes","491","3","44721","518","45733","0.01"
"2025-11-09T16:43:06.067Z","On-Demand","claude-4.5-haiku-thinking","Yes","2025","4","42696","253","44978","0.01"
"2025-11-09T16:43:02.776Z","On-Demand","claude-4.5-haiku-thinking","Yes","381","0","160900","291","161572","0.02"
"2025-11-09T16:43:01.344Z","On-Demand","claude-4.5-haiku-thinking","Yes","542","5","42154","1940","44641","0.02"
"2025-11-09T16:42:54.875Z","On-Demand","claude-4.5-haiku-thinking","Yes","2144","5","40010","140","42299","0.01"
"2025-11-09T16:42:50.383Z","On-Demand","claude-4.5-haiku-thinking","Yes","785","5","39225","131","40146","0.01"
"2025-11-09T16:42:44.327Z","On-Demand","claude-4.5-haiku-thinking","Yes","1023","0","159877","311","161211","0.02"
"2025-11-09T16:42:43.010Z","On-Demand","claude-4.5-haiku-thinking","Yes","1443","6","37782","116","39347","0.01"
"2025-11-09T16:42:42.308Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T16:42:35.230Z","On-Demand","claude-4.5-haiku-thinking","Yes","1977","6","35805","187","37975","0.01"
"2025-11-09T16:42:34.979Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T16:42:34.729Z","On-Demand","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T16:42:26.571Z","On-Demand","claude-4.5-haiku-thinking","Yes","1485","6","34320","254","36065","0.01"
"2025-11-09T16:42:26.403Z","Errored, No Charge","claude-4.5-haiku-thinking","Yes","0","0","0","0","0","0.00"
"2025-11-09T16:42:22.641Z","On-Demand","claude-4.5-haiku-thinking","Yes","24421","853","9899","409","35582","0.04"
"2025-11-09T16:42:21.675Z","On-Demand","claude-4.5-haiku-thinking","Yes","254","0","159623","792","160669","0.02"
"2025-11-09T16:41:53.522Z","On-Demand","claude-4.5-haiku-thinking","Yes","213","0","159410","192","159815","0.02"
"2025-11-09T16:41:34.326Z","On-Demand","claude-4.5-haiku-thinking","Yes","919","0","158491","160","159570","0.02"
"2025-11-09T16:41:24.880Z","On-Demand","claude-4.5-haiku-thinking","Yes","483","0","158008","489","158980","0.02"
"2025-11-09T16:41:08.414Z","On-Demand","claude-4.5-haiku-thinking","Yes","344","0","157664","174","158182","0.02"
"2025-11-09T16:40:49.187Z","On-Demand","claude-4.5-haiku-thinking","Yes","1292","0","156372","224","157888","0.02"
"2025-11-09T16:40:40.153Z","On-Demand","claude-4.5-haiku-thinking","Yes","627","0","155745","654","157026","0.02"
"2025-11-09T16:40:27.796Z","On-Demand","claude-4.5-haiku-thinking","Yes","486","0","155259","218","155963","0.02"
"2025-11-09T16:40:21.047Z","On-Demand","claude-4.5-haiku-thinking","Yes","911","0","154348","150","155409","0.02"
"2025-11-09T16:40:13.922Z","On-Demand","claude-4.5-haiku-thinking","Yes","383","0","153965","129","154477","0.02"
"2025-11-09T16:40:03.607Z","On-Demand","claude-4.5-haiku-thinking","Yes","588","0","153377","160","154125","0.02"
"2025-11-09T16:39:52.827Z","On-Demand","claude-4.5-haiku-thinking","Yes","537","0","152840","126","153503","0.02"
"2025-11-09T16:39:41.191Z","On-Demand","claude-4.5-haiku-thinking","Yes","690","0","152150","456","153296","0.02"
"2025-11-09T16:39:31.121Z","On-Demand","claude-4.5-haiku-thinking","Yes","2655","0","149495","146","152296","0.02"
"2025-11-09T16:39:27.690Z","On-Demand","claude-4.5-haiku-thinking","Yes","544","813","148951","173","150481","0.02"
"2025-11-09T16:37:05.669Z","On-Demand","claude-4.5-haiku-thinking","Yes","767","0","148184","541","149492","0.02"
"2025-11-09T16:36:42.088Z","On-Demand","claude-4.5-haiku-thinking","Yes","1065","0","147119","478","148662","0.02"
"2025-11-09T16:36:24.279Z","On-Demand","claude-4.5-haiku-thinking","Yes","361","0","146758","898","148017","0.02"
"2025-11-09T16:35:45.858Z","On-Demand","claude-4.5-haiku-thinking","Yes","333","0","146425","211","146969","0.02"
"2025-11-09T16:35:27.046Z","On-Demand","claude-4.5-haiku-thinking","Yes","1863","0","144562","218","146643","0.02"
"2025-11-09T16:35:20.652Z","On-Demand","claude-4.5-haiku-thinking","Yes","294","0","144268","1182","145744","0.02"
"2025-11-09T16:35:11.072Z","On-Demand","claude-4.5-haiku-thinking","Yes","589","0","143679","131","144399","0.02"
"2025-11-09T16:34:49.833Z","On-Demand","claude-4.5-haiku-thinking","Yes","1639","0","142040","504","144183","0.02"
"2025-11-09T16:34:31.525Z","On-Demand","claude-4.5-haiku-thinking","Yes","297","0","141743","1028","143068","0.02"
"2025-11-09T16:33:52.267Z","On-Demand","claude-4.5-haiku-thinking","Yes","295","0","141448","205","141948","0.02"
"2025-11-09T16:33:28.789Z","On-Demand","claude-4.5-haiku-thinking","Yes","1102","0","140346","216","141664","0.02"
"2025-11-09T16:33:16.025Z","On-Demand","claude-4.5-haiku-thinking","Yes","920","0","139426","603","140949","0.02"
"2025-11-09T16:32:53.903Z","On-Demand","claude-4.5-haiku-thinking","Yes","1384","0","138042","317","139743","0.02"
"2025-11-09T16:32:38.910Z","On-Demand","claude-4.5-haiku-thinking","Yes","1303","0","136739","772","138814","0.02"
"2025-11-09T16:32:17.700Z","On-Demand","claude-4.5-haiku-thinking","Yes","944","0","135795","594","137333","0.02"
"2025-11-09T16:31:58.833Z","On-Demand","claude-4.5-haiku-thinking","Yes","787","0","135008","766","136561","0.02"
"2025-11-09T16:31:44.909Z","On-Demand","claude-4.5-haiku-thinking","Yes","551","0","134457","528","135536","0.02"
"2025-11-09T16:31:30.051Z","On-Demand","claude-4.5-haiku-thinking","Yes","820","0","133637","401","134858","0.02"
"2025-11-09T16:31:05.772Z","On-Demand","claude-4.5-haiku-thinking","Yes","279","0","133358","572","134209","0.02"
"2025-11-09T16:30:24.863Z","On-Demand","claude-4.5-haiku-thinking","Yes","375","0","132983","217","133575","0.02"
"2025-11-09T16:30:08.587Z","On-Demand","claude-4.5-haiku-thinking","Yes","914","0","132069","207","133190","0.02"
